Orthogroup	gbM	teM	unM	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_unM	percent_Unclassified	percent_Missing	cluster
N0.HOG0016285	27	1	6	11	1	46	0.317647058823529	0.0192307692307692	0.125	0.159420289855072	0.0181818181818182	1
N0.HOG0016286	17	1	9	19	1	47	0.171717171717172	0.0188679245283019	0.195652173913043	0.38	0.0192307692307692	2
N0.HOG0016290	23	1	5	22	1	52	0.258426966292135	0.0181818181818182	0.106382978723404	0.458333333333333	0.0196078431372549	2
N0.HOG0016291	23	3	3	19	1	49	0.353846153846154	0.0566037735849057	0.0652173913043478	0.311475409836066	0.0181818181818182	1
N0.HOG0016292	12	1	24	4	1	42	0.218181818181818	0.0185185185185185	0.521739130434783	0.0645161290322581	0.0204081632653061	3
N0.HOG0016293	8	2	16	17	5	48	0.135593220338983	0.0377358490566038	0.347826086956522	0.320754716981132	0.0909090909090909	2
N0.HOG0016294	24	1	8	11	2	46	0.428571428571429	0.0188679245283019	0.163265306122449	0.207547169811321	0.0392156862745098	1
N0.HOG0016296	8	3	17	19	1	48	0.108108108108108	0.0555555555555556	0.369565217391304	0.365384615384615	0.0181818181818182	2
N0.HOG0016297	17	1	10	16	2	46	0.257575757575758	0.02	0.212765957446809	0.253968253968254	0.0350877192982456	2
N0.HOG0016298	29	1	10	7	1	48	0.439393939393939	0.0166666666666667	0.217391304347826	0.127272727272727	0.0212765957446809	1
N0.HOG0016299	31	1	8	7	1	48	0.492063492063492	0.0181818181818182	0.166666666666667	0.111111111111111	0.0188679245283019	1
N0.HOG0016300	1	4	35	2	1	43	0.0175438596491228	0.0740740740740741	0.760869565217391	0.0344827586206897	0.0204081632653061	3
N0.HOG0016302	0	0	39	2	1	42	0	0	0.78	0.0235294117647059	0.0208333333333333	3
N0.HOG0016303	25	0	6	12	0	43	0.520833333333333	0	0.127659574468085	0.230769230769231	0	1
N0.HOG0016304	31	2	6	8	2	49	0.344444444444444	0.04	0.13953488372093	0.150943396226415	0.0425531914893617	1
N0.HOG0016305	27	0	14	5	2	48	0.482142857142857	0	0.318181818181818	0.0757575757575758	0.0338983050847458	1
N0.HOG0016306	0	0	37	0	7	44	0	0	0.86046511627907	0	0.120689655172414	3
N0.HOG0016307	14	1	14	20	1	50	0.197183098591549	0.0196078431372549	0.297872340425532	0.384615384615385	0.0172413793103448	2
N0.HOG0016308	35	1	5	7	2	50	0.648148148148148	0.0238095238095238	0.113636363636364	0.120689655172414	0.0344827586206897	1
N0.HOG0016309	21	1	4	15	4	45	0.428571428571429	0.0163934426229508	0.0833333333333333	0.306122448979592	0.0714285714285714	1
N0.HOG0016311	28	2	6	12	2	50	0.571428571428571	0.0384615384615385	0.130434782608696	0.272727272727273	0.0408163265306122	1
N0.HOG0016312	2	2	17	21	2	44	0.0235294117647059	0.0338983050847458	0.377777777777778	0.39622641509434	0.0377358490566038	2
N0.HOG0016313	23	3	10	12	1	49	0.418181818181818	0.05	0.217391304347826	0.272727272727273	0.0196078431372549	1
N0.HOG0016314	26	1	5	16	1	49	0.382352941176471	0.0185185185185185	0.108695652173913	0.2	0.0196078431372549	1
N0.HOG0016315	8	2	13	23	0	46	0.145454545454545	0.0416666666666667	0.282608695652174	0.353846153846154	0	2
N0.HOG0016316	11	1	18	20	0	50	0.146666666666667	0.0188679245283019	0.409090909090909	0.256410256410256	0	2
N0.HOG0016317	15	3	10	18	1	47	0.277777777777778	0.0638297872340425	0.222222222222222	0.243243243243243	0.0181818181818182	2
N0.HOG0016318	0	3	36	4	3	46	0	0.0545454545454545	0.782608695652174	0.0666666666666667	0.0555555555555556	3
N0.HOG0016320	21	0	7	21	1	50	0.39622641509434	0	0.142857142857143	0.403846153846154	0.0185185185185185	2
N0.HOG0016324	9	1	10	24	4	48	0.101123595505618	0.0175438596491228	0.217391304347826	0.328767123287671	0.08	2
N0.HOG0016326	30	4	3	7	1	45	0.357142857142857	0.0930232558139535	0.0652173913043478	0.155555555555556	0.0172413793103448	1
N0.HOG0016327	10	3	15	22	1	51	0.222222222222222	0.06	0.326086956521739	0.44	0.0217391304347826	2
N0.HOG0016328	19	0	22	4	1	46	0.218390804597701	0	0.478260869565217	0.0816326530612245	0.0192307692307692	3
N0.HOG0016333	21	1	9	17	0	48	0.304347826086957	0.0163934426229508	0.230769230769231	0.232876712328767	0	2
N0.HOG0016334	17	3	4	19	4	47	0.354166666666667	0.0576923076923077	0.0833333333333333	0.292307692307692	0.0740740740740741	1
N0.HOG0016335	0	6	20	17	4	47	0	0.103448275862069	0.444444444444444	0.309090909090909	0.0727272727272727	3
N0.HOG0016336	35	4	5	3	3	50	0.636363636363636	0.0714285714285714	0.104166666666667	0.0508474576271186	0.0638297872340425	1
N0.HOG0016344	29	1	5	11	2	48	0.420289855072464	0.0217391304347826	0.106382978723404	0.224489795918367	0.0363636363636364	1
N0.HOG0016345	16	1	11	20	3	51	0.333333333333333	0.0185185185185185	0.244444444444444	0.350877192982456	0.0535714285714286	2
N0.HOG0016346	7	1	23	18	3	52	0.125	0.0192307692307692	0.479166666666667	0.339622641509434	0.0588235294117647	2
N0.HOG0016347	36	0	4	9	1	50	0.461538461538462	0	0.0888888888888889	0.145161290322581	0.0188679245283019	1
N0.HOG0016352	3	2	34	3	4	46	0.0394736842105263	0.0327868852459016	0.723404255319149	0.0612244897959184	0.0714285714285714	3
N0.HOG0016354	6	5	20	14	3	48	0.0869565217391304	0.0943396226415094	0.434782608695652	0.197183098591549	0.0566037735849057	2
N0.HOG0016356	30	2	5	13	0	50	0.681818181818182	0.0357142857142857	0.106382978723404	0.25	0	1
N0.HOG0016357	1	1	39	2	1	44	0.0238095238095238	0.02	0.8125	0.0350877192982456	0.0185185185185185	3
N0.HOG0016358	4	1	10	29	0	44	0.0754716981132075	0.0188679245283019	0.232558139534884	0.527272727272727	0	2
N0.HOG0016359	1	2	38	0	2	43	0.0175438596491228	0.0384615384615385	0.808510638297872	0	0.037037037037037	3
N0.HOG0016360	10	0	15	18	7	50	0.15625	0	0.333333333333333	0.391304347826087	0.127272727272727	2
N0.HOG0016361	26	1	6	14	1	48	0.356164383561644	0.0217391304347826	0.133333333333333	0.21875	0.0172413793103448	1
N0.HOG0016362	9	0	23	20	0	52	0.163636363636364	0	0.5	0.263157894736842	0	2
N0.HOG0016367	12	1	16	25	1	55	0.176470588235294	0.0161290322580645	0.363636363636364	0.403225806451613	0.02	2
N0.HOG0016369	39	0	4	3	0	46	0.764705882352941	0	0.0816326530612245	0.038961038961039	0	1
N0.HOG0016370	30	1	8	8	2	49	0.441176470588235	0.02	0.163265306122449	0.19047619047619	0.0363636363636364	1
N0.HOG0016371	4	1	29	6	4	44	0.0869565217391304	0.0175438596491228	0.591836734693878	0.130434782608696	0.08	3
N0.HOG0016372	3	0	16	28	3	50	0.0441176470588235	0	0.326530612244898	0.35	0.0508474576271186	2
N0.HOG0016374	23	3	6	16	1	49	0.319444444444444	0.0555555555555556	0.130434782608696	0.280701754385965	0.0208333333333333	1
N0.HOG0016375	7	1	26	13	2	49	0.12962962962963	0.0181818181818182	0.565217391304348	0.232142857142857	0.0416666666666667	3
N0.HOG0016376	6	1	24	12	1	44	0.0909090909090909	0.0163934426229508	0.571428571428571	0.244897959183673	0.0204081632653061	3
N0.HOG0016377	5	3	30	8	3	49	0.102040816326531	0.06	0.652173913043478	0.125	0.0612244897959184	3
N0.HOG0016378	27	1	9	11	2	50	0.442622950819672	0.0196078431372549	0.191489361702128	0.203703703703704	0.0384615384615385	1
N0.HOG0016379	19	1	10	21	0	51	0.316666666666667	0.0181818181818182	0.217391304347826	0.295774647887324	0	2
N0.HOG0016380	28	1	9	11	2	51	0.7	0.0166666666666667	0.195652173913043	0.183333333333333	0.0350877192982456	1
N0.HOG0016381	24	0	7	12	1	44	0.358208955223881	0	0.152173913043478	0.2	0.0185185185185185	1
N0.HOG0016382	35	3	3	6	3	50	0.538461538461538	0.0508474576271186	0.0666666666666667	0.130434782608696	0.0555555555555556	1
N0.HOG0016383	1	1	38	1	7	48	0.0138888888888889	0.0158730158730159	0.826086956521739	0.0188679245283019	0.127272727272727	3
N0.HOG0016384	32	1	8	8	4	53	0.524590163934426	0.0172413793103448	0.156862745098039	0.173913043478261	0.0784313725490196	1
N0.HOG0016385	14	0	10	21	2	47	0.285714285714286	0	0.208333333333333	0.381818181818182	0.0416666666666667	2
N0.HOG0016390	3	2	22	14	2	43	0.05	0.037037037037037	0.448979591836735	0.164705882352941	0.0408163265306122	3
N0.HOG0016394	25	2	9	9	1	46	0.396825396825397	0.0317460317460317	0.225	0.157894736842105	0.0163934426229508	1
N0.HOG0016395	11	1	21	9	2	44	0.211538461538462	0.0192307692307692	0.477272727272727	0.169811320754717	0.0377358490566038	3
N0.HOG0016399	2	2	23	21	1	49	0.0350877192982456	0.0377358490566038	0.511111111111111	0.253012048192771	0.0192307692307692	3
N0.HOG0016400	32	3	5	4	2	46	0.551724137931034	0.0491803278688525	0.111111111111111	0.0677966101694915	0.037037037037037	1
N0.HOG0016401	29	0	7	12	2	50	0.537037037037037	0	0.142857142857143	0.226415094339623	0.0392156862745098	1
N0.HOG0016405	15	3	12	20	1	51	0.234375	0.0555555555555556	0.260869565217391	0.434782608695652	0.0178571428571429	2
N0.HOG0016409	30	1	6	10	3	50	0.576923076923077	0.0172413793103448	0.133333333333333	0.153846153846154	0.0576923076923077	1
N0.HOG0016410	8	0	22	13	2	45	0.177777777777778	0	0.5	0.236363636363636	0.0350877192982456	3
N0.HOG0016411	7	1	18	17	4	47	0.0693069306930693	0.0196078431372549	0.375	0.320754716981132	0.0851063829787234	2
N0.HOG0016412	1	3	25	16	2	47	0.02	0.0555555555555556	0.595238095238095	0.290909090909091	0.0392156862745098	3
N0.HOG0016413	24	0	8	14	2	48	0.387096774193548	0	0.166666666666667	0.208955223880597	0.0408163265306122	1
N0.HOG0016414	13	3	9	20	3	48	0.206349206349206	0.0555555555555556	0.195652173913043	0.344827586206897	0.0555555555555556	2
N0.HOG0016415	11	1	13	20	2	47	0.17741935483871	0.0227272727272727	0.295454545454545	0.465116279069767	0.04	2
N0.HOG0016416	22	1	6	19	2	50	0.44	0.0166666666666667	0.130434782608696	0.292307692307692	0.037037037037037	1
N0.HOG0016418	29	2	3	13	1	48	0.568627450980392	0.0392156862745098	0.0625	0.228070175438596	0.0175438596491228	1
N0.HOG0016419	0	2	42	1	4	49	0	0.032258064516129	0.875	0.0161290322580645	0.0769230769230769	3
N0.HOG0016420	4	4	16	26	3	53	0.0606060606060606	0.0833333333333333	0.347826086956522	0.5	0.0576923076923077	2
N0.HOG0016421	21	1	14	15	0	51	0.355932203389831	0.0166666666666667	0.297872340425532	0.168539325842697	0	1
N0.HOG0016422	35	2	2	6	3	48	0.406976744186047	0.0392156862745098	0.0425531914893617	0.075	0.0517241379310345	1
N0.HOG0016424	4	3	13	26	2	48	0.0465116279069767	0.0566037735849057	0.295454545454545	0.5	0.04	2
N0.HOG0016425	23	4	3	19	1	50	0.343283582089552	0.0769230769230769	0.0666666666666667	0.358490566037736	0.0196078431372549	2
N0.HOG0016426	6	1	18	20	1	46	0.127659574468085	0.0175438596491228	0.375	0.454545454545455	0.0185185185185185	2
N0.HOG0016427	29	2	3	15	3	52	0.329545454545455	0.0350877192982456	0.0681818181818182	0.234375	0.0535714285714286	1
N0.HOG0016428	0	3	34	8	2	47	0	0.06	0.739130434782609	0.123076923076923	0.0384615384615385	3
N0.HOG0016429	27	0	8	12	2	49	0.457627118644068	0	0.181818181818182	0.226415094339623	0.0408163265306122	1
N0.HOG0016430	24	2	8	16	0	50	0.242424242424242	0.04	0.173913043478261	0.258064516129032	0	2
N0.HOG0016436	9	1	21	15	2	48	0.2	0.0208333333333333	0.4375	0.267857142857143	0.0408163265306122	2
N0.HOG0016437	11	1	13	21	2	48	0.25	0.0175438596491228	0.26530612244898	0.238636363636364	0.0454545454545455	2
N0.HOG0016438	20	3	6	18	2	49	0.266666666666667	0.0535714285714286	0.122448979591837	0.36	0.037037037037037	2
N0.HOG0016447	19	4	8	16	0	47	0.333333333333333	0.0666666666666667	0.163265306122449	0.262295081967213	0	2
N0.HOG0016448	2	4	25	10	4	45	0.0408163265306122	0.0701754385964912	0.555555555555556	0.153846153846154	0.0714285714285714	3
N0.HOG0016449	12	0	15	18	2	47	0.210526315789474	0	0.326086956521739	0.391304347826087	0.0425531914893617	2
N0.HOG0016451	1	2	38	4	2	47	0.0140845070422535	0.0350877192982456	0.826086956521739	0.0952380952380952	0.0338983050847458	3
N0.HOG0016452	26	1	11	12	3	53	0.448275862068966	0.0172413793103448	0.215686274509804	0.1875	0.0508474576271186	1
N0.HOG0016453	14	1	22	8	4	49	0.285714285714286	0.0208333333333333	0.468085106382979	0.166666666666667	0.08	1
N0.HOG0016455	34	0	2	8	1	45	0.68	0	0.0444444444444444	0.150943396226415	0.0222222222222222	1
N0.HOG0016456	22	1	4	19	3	49	0.415094339622642	0.0217391304347826	0.0851063829787234	0.422222222222222	0.0625	1
N0.HOG0016457	16	1	24	5	0	46	0.262295081967213	0.0178571428571429	0.5	0.0862068965517241	0	3
N0.HOG0016458	10	1	18	17	1	47	0.149253731343284	0.0163934426229508	0.36734693877551	0.314814814814815	0.0222222222222222	2
N0.HOG0016459	1	1	24	21	2	49	0.0185185185185185	0.0185185185185185	0.571428571428571	0.368421052631579	0.0350877192982456	3
N0.HOG0016460	22	2	6	18	2	50	0.468085106382979	0.0333333333333333	0.133333333333333	0.290322580645161	0.037037037037037	1
N0.HOG0016461	10	1	16	18	4	49	0.123456790123457	0.0175438596491228	0.32	0.327272727272727	0.0701754385964912	2
N0.HOG0016464	23	6	4	15	0	48	0.389830508474576	0.0983606557377049	0.0909090909090909	0.288461538461538	0	1
N0.HOG0016465	38	0	3	6	2	49	0.76	0	0.0666666666666667	0.0857142857142857	0.0363636363636364	1
