Orthogroup	gbM	teM	Unmethylated	Unclassified	Missing	Total	percent_gbM	percent_teM	percent_Unmethylated	percent_Unclassified	percent_Missing	cluster
N0.HOG0015078	38	0	2	2	0	42	0.904761904761905	0	0.0476190476190476	0.0476190476190476	0	2
N0.HOG0015079	2	2	24	19	1	48	0.0416666666666667	0.0416666666666667	0.5	0.395833333333333	0.0208333333333333	1
N0.HOG0015080	19	2	9	15	2	47	0.404255319148936	0.0425531914893617	0.191489361702128	0.319148936170213	0.0425531914893617	1
N0.HOG0015081	2	2	24	20	3	51	0.0392156862745098	0.0392156862745098	0.470588235294118	0.392156862745098	0.0588235294117647	1
N0.HOG0015082	17	3	14	10	4	48	0.354166666666667	0.0625	0.291666666666667	0.208333333333333	0.0833333333333333	1
N0.HOG0015084	19	3	11	16	1	50	0.38	0.06	0.22	0.32	0.02	1
N0.HOG0015089	1	2	24	20	1	48	0.0208333333333333	0.0416666666666667	0.5	0.416666666666667	0.0208333333333333	1
N0.HOG0015090	18	1	9	18	3	49	0.36734693877551	0.0204081632653061	0.183673469387755	0.36734693877551	0.0612244897959184	1
N0.HOG0015091	0	1	31	11	1	44	0	0.0227272727272727	0.704545454545455	0.25	0.0227272727272727	3
N0.HOG0015092	4	1	17	27	3	52	0.0769230769230769	0.0192307692307692	0.326923076923077	0.519230769230769	0.0576923076923077	1
N0.HOG0015093	26	1	6	15	1	49	0.530612244897959	0.0204081632653061	0.122448979591837	0.306122448979592	0.0204081632653061	1
N0.HOG0015094	14	1	27	5	4	51	0.274509803921569	0.0196078431372549	0.529411764705882	0.0980392156862745	0.0784313725490196	1
N0.HOG0015095	30	3	4	13	1	51	0.588235294117647	0.0588235294117647	0.0784313725490196	0.254901960784314	0.0196078431372549	1
N0.HOG0015096	1	5	35	1	1	43	0.0232558139534884	0.116279069767442	0.813953488372093	0.0232558139534884	0.0232558139534884	3
N0.HOG0015110	22	0	13	10	5	50	0.44	0	0.26	0.2	0.1	1
N0.HOG0015111	3	1	26	17	1	48	0.0625	0.0208333333333333	0.541666666666667	0.354166666666667	0.0208333333333333	1
N0.HOG0015112	30	3	4	11	0	48	0.625	0.0625	0.0833333333333333	0.229166666666667	0	2
N0.HOG0015113	30	0	9	8	0	47	0.638297872340426	0	0.191489361702128	0.170212765957447	0	2
N0.HOG0015115	27	2	7	12	1	49	0.551020408163265	0.0408163265306122	0.142857142857143	0.244897959183673	0.0204081632653061	2
N0.HOG0015116	23	1	10	14	0	48	0.479166666666667	0.0208333333333333	0.208333333333333	0.291666666666667	0	1
N0.HOG0015117	1	0	39	5	1	46	0.0217391304347826	0	0.847826086956522	0.108695652173913	0.0217391304347826	3
N0.HOG0015123	4	4	18	22	3	51	0.0784313725490196	0.0784313725490196	0.352941176470588	0.431372549019608	0.0588235294117647	1
N0.HOG0015124	28	2	5	17	0	52	0.538461538461538	0.0384615384615385	0.0961538461538462	0.326923076923077	0	1
N0.HOG0015125	29	2	7	9	2	49	0.591836734693878	0.0408163265306122	0.142857142857143	0.183673469387755	0.0408163265306122	2
N0.HOG0015126	15	4	7	22	4	52	0.288461538461538	0.0769230769230769	0.134615384615385	0.423076923076923	0.0769230769230769	1
N0.HOG0015127	6	2	13	26	1	48	0.125	0.0416666666666667	0.270833333333333	0.541666666666667	0.0208333333333333	1
N0.HOG0015129	21	1	8	19	2	51	0.411764705882353	0.0196078431372549	0.156862745098039	0.372549019607843	0.0392156862745098	1
N0.HOG0015130	12	3	10	21	2	48	0.25	0.0625	0.208333333333333	0.4375	0.0416666666666667	1
N0.HOG0015131	12	0	11	23	2	48	0.25	0	0.229166666666667	0.479166666666667	0.0416666666666667	1
N0.HOG0015132	29	4	10	7	1	51	0.568627450980392	0.0784313725490196	0.196078431372549	0.137254901960784	0.0196078431372549	2
N0.HOG0015133	29	1	11	6	0	47	0.617021276595745	0.0212765957446809	0.234042553191489	0.127659574468085	0	2
N0.HOG0015136	26	0	9	11	1	47	0.553191489361702	0	0.191489361702128	0.234042553191489	0.0212765957446809	2
N0.HOG0015137	21	2	11	15	3	52	0.403846153846154	0.0384615384615385	0.211538461538462	0.288461538461538	0.0576923076923077	1
N0.HOG0015138	15	2	6	26	1	50	0.3	0.04	0.12	0.52	0.02	1
N0.HOG0015139	25	3	9	15	3	55	0.454545454545455	0.0545454545454545	0.163636363636364	0.272727272727273	0.0545454545454545	1
N0.HOG0015140	9	0	9	29	3	50	0.18	0	0.18	0.58	0.06	1
N0.HOG0015141	20	1	6	20	2	49	0.408163265306122	0.0204081632653061	0.122448979591837	0.408163265306122	0.0408163265306122	1
N0.HOG0015142	20	1	13	19	2	55	0.363636363636364	0.0181818181818182	0.236363636363636	0.345454545454545	0.0363636363636364	1
N0.HOG0015143	29	0	5	13	1	48	0.604166666666667	0	0.104166666666667	0.270833333333333	0.0208333333333333	1
N0.HOG0015144	25	0	12	10	3	50	0.5	0	0.24	0.2	0.06	1
N0.HOG0015145	6	2	29	5	3	45	0.133333333333333	0.0444444444444444	0.644444444444444	0.111111111111111	0.0666666666666667	3
N0.HOG0015146	20	3	12	16	2	53	0.377358490566038	0.0566037735849057	0.226415094339623	0.30188679245283	0.0377358490566038	1
N0.HOG0015147	25	2	10	8	2	47	0.531914893617021	0.0425531914893617	0.212765957446809	0.170212765957447	0.0425531914893617	2
N0.HOG0015148	29	2	15	8	1	55	0.527272727272727	0.0363636363636364	0.272727272727273	0.145454545454545	0.0181818181818182	1
N0.HOG0015149	39	3	3	2	0	47	0.829787234042553	0.0638297872340425	0.0638297872340425	0.0425531914893617	0	2
N0.HOG0015153	4	2	9	30	4	49	0.0816326530612245	0.0408163265306122	0.183673469387755	0.612244897959184	0.0816326530612245	1
N0.HOG0015154	7	5	27	12	0	51	0.137254901960784	0.0980392156862745	0.529411764705882	0.235294117647059	0	1
N0.HOG0015155	2	2	34	5	4	47	0.0425531914893617	0.0425531914893617	0.723404255319149	0.106382978723404	0.0851063829787234	3
N0.HOG0015156	15	2	12	19	1	49	0.306122448979592	0.0408163265306122	0.244897959183673	0.387755102040816	0.0204081632653061	1
N0.HOG0015157	9	2	17	21	1	50	0.18	0.04	0.34	0.42	0.02	1
N0.HOG0015162	27	0	7	14	2	50	0.54	0	0.14	0.28	0.04	2
N0.HOG0015163	16	2	7	24	0	49	0.326530612244898	0.0408163265306122	0.142857142857143	0.489795918367347	0	1
N0.HOG0015164	27	0	10	9	3	49	0.551020408163265	0	0.204081632653061	0.183673469387755	0.0612244897959184	2
N0.HOG0015165	32	3	4	10	0	49	0.653061224489796	0.0612244897959184	0.0816326530612245	0.204081632653061	0	2
N0.HOG0015166	14	0	6	29	3	52	0.269230769230769	0	0.115384615384615	0.557692307692308	0.0576923076923077	1
N0.HOG0015167	5	3	27	10	1	46	0.108695652173913	0.0652173913043478	0.58695652173913	0.217391304347826	0.0217391304347826	3
N0.HOG0015168	30	4	9	8	1	52	0.576923076923077	0.0769230769230769	0.173076923076923	0.153846153846154	0.0192307692307692	2
N0.HOG0015170	39	2	2	4	2	49	0.795918367346939	0.0408163265306122	0.0408163265306122	0.0816326530612245	0.0408163265306122	2
N0.HOG0015171	0	3	29	15	2	49	0	0.0612244897959184	0.591836734693878	0.306122448979592	0.0408163265306122	1
N0.HOG0015172	30	1	2	8	2	43	0.697674418604651	0.0232558139534884	0.0465116279069767	0.186046511627907	0.0465116279069767	2
N0.HOG0015173	4	2	23	13	2	44	0.0909090909090909	0.0454545454545455	0.522727272727273	0.295454545454545	0.0454545454545455	1
N0.HOG0015174	29	0	4	15	1	49	0.591836734693878	0	0.0816326530612245	0.306122448979592	0.0204081632653061	1
N0.HOG0015175	3	2	28	10	6	49	0.0612244897959184	0.0408163265306122	0.571428571428571	0.204081632653061	0.122448979591837	1
N0.HOG0015176	38	0	5	6	3	52	0.730769230769231	0	0.0961538461538462	0.115384615384615	0.0576923076923077	2
N0.HOG0015177	0	0	18	22	5	45	0	0	0.4	0.488888888888889	0.111111111111111	1
N0.HOG0015178	3	4	28	11	3	49	0.0612244897959184	0.0816326530612245	0.571428571428571	0.224489795918367	0.0612244897959184	1
N0.HOG0015179	0	2	39	2	0	43	0	0.0465116279069767	0.906976744186046	0.0465116279069767	0	3
N0.HOG0015180	21	1	9	14	0	45	0.466666666666667	0.0222222222222222	0.2	0.311111111111111	0	1
N0.HOG0015184	9	3	16	23	2	53	0.169811320754717	0.0566037735849057	0.30188679245283	0.433962264150943	0.0377358490566038	1
N0.HOG0015185	22	3	7	18	2	52	0.423076923076923	0.0576923076923077	0.134615384615385	0.346153846153846	0.0384615384615385	1
N0.HOG0015186	37	0	5	5	1	48	0.770833333333333	0	0.104166666666667	0.104166666666667	0.0208333333333333	2
N0.HOG0015187	23	2	6	17	2	50	0.46	0.04	0.12	0.34	0.04	1
N0.HOG0015188	35	2	4	8	1	50	0.7	0.04	0.08	0.16	0.02	2
N0.HOG0015189	14	2	12	21	1	50	0.28	0.04	0.24	0.42	0.02	1
N0.HOG0015190	5	2	32	5	3	47	0.106382978723404	0.0425531914893617	0.680851063829787	0.106382978723404	0.0638297872340425	3
N0.HOG0015191	35	1	4	4	1	45	0.777777777777778	0.0222222222222222	0.0888888888888889	0.0888888888888889	0.0222222222222222	2
N0.HOG0015192	4	2	30	9	3	48	0.0833333333333333	0.0416666666666667	0.625	0.1875	0.0625	3
N0.HOG0015196	17	3	21	6	3	50	0.34	0.06	0.42	0.12	0.06	1
N0.HOG0015197	9	1	9	29	2	50	0.18	0.02	0.18	0.58	0.04	1
N0.HOG0015198	32	0	8	8	3	51	0.627450980392157	0	0.156862745098039	0.156862745098039	0.0588235294117647	2
N0.HOG0015199	3	3	33	5	3	47	0.0638297872340425	0.0638297872340425	0.702127659574468	0.106382978723404	0.0638297872340425	3
N0.HOG0015200	35	3	3	11	0	52	0.673076923076923	0.0576923076923077	0.0576923076923077	0.211538461538462	0	2
N0.HOG0015201	6	5	30	9	2	52	0.115384615384615	0.0961538461538462	0.576923076923077	0.173076923076923	0.0384615384615385	3
N0.HOG0015202	3	3	30	7	5	48	0.0625	0.0625	0.625	0.145833333333333	0.104166666666667	3
N0.HOG0015203	1	2	35	7	6	51	0.0196078431372549	0.0392156862745098	0.686274509803922	0.137254901960784	0.117647058823529	3
N0.HOG0015205	14	2	7	23	2	48	0.291666666666667	0.0416666666666667	0.145833333333333	0.479166666666667	0.0416666666666667	1
N0.HOG0015206	0	0	32	10	4	46	0	0	0.695652173913043	0.217391304347826	0.0869565217391304	3
N0.HOG0015207	38	3	1	3	1	46	0.826086956521739	0.0652173913043478	0.0217391304347826	0.0652173913043478	0.0217391304347826	2
N0.HOG0015208	32	1	5	9	2	49	0.653061224489796	0.0204081632653061	0.102040816326531	0.183673469387755	0.0408163265306122	2
N0.HOG0015209	0	1	36	8	3	48	0	0.0208333333333333	0.75	0.166666666666667	0.0625	3
N0.HOG0015210	21	3	6	17	3	50	0.42	0.06	0.12	0.34	0.06	1
N0.HOG0015213	15	3	15	17	3	53	0.283018867924528	0.0566037735849057	0.283018867924528	0.320754716981132	0.0566037735849057	1
N0.HOG0015214	35	5	4	3	0	47	0.74468085106383	0.106382978723404	0.0851063829787234	0.0638297872340425	0	2
N0.HOG0015215	15	2	14	14	1	46	0.326086956521739	0.0434782608695652	0.304347826086957	0.304347826086957	0.0217391304347826	1
N0.HOG0015216	12	1	14	21	0	48	0.25	0.0208333333333333	0.291666666666667	0.4375	0	1
N0.HOG0015217	6	1	33	5	1	46	0.130434782608696	0.0217391304347826	0.717391304347826	0.108695652173913	0.0217391304347826	3
N0.HOG0015218	9	1	25	10	2	47	0.191489361702128	0.0212765957446809	0.531914893617021	0.212765957446809	0.0425531914893617	1
N0.HOG0015219	34	0	3	10	1	48	0.708333333333333	0	0.0625	0.208333333333333	0.0208333333333333	2
N0.HOG0015220	7	1	19	20	1	48	0.145833333333333	0.0208333333333333	0.395833333333333	0.416666666666667	0.0208333333333333	1
N0.HOG0015221	4	3	29	9	3	48	0.0833333333333333	0.0625	0.604166666666667	0.1875	0.0625	3
N0.HOG0015222	9	1	12	23	3	48	0.1875	0.0208333333333333	0.25	0.479166666666667	0.0625	1
N0.HOG0015223	36	2	5	2	4	49	0.73469387755102	0.0408163265306122	0.102040816326531	0.0408163265306122	0.0816326530612245	2
N0.HOG0015224	18	1	13	18	1	51	0.352941176470588	0.0196078431372549	0.254901960784314	0.352941176470588	0.0196078431372549	1
N0.HOG0015225	12	3	11	20	2	48	0.25	0.0625	0.229166666666667	0.416666666666667	0.0416666666666667	1
N0.HOG0015226	30	3	5	4	1	43	0.697674418604651	0.0697674418604651	0.116279069767442	0.0930232558139535	0.0232558139534884	2
N0.HOG0015227	32	4	6	7	4	53	0.60377358490566	0.0754716981132075	0.113207547169811	0.132075471698113	0.0754716981132075	2
N0.HOG0015228	7	1	11	27	2	48	0.145833333333333	0.0208333333333333	0.229166666666667	0.5625	0.0416666666666667	1
N0.HOG0015229	13	3	12	19	2	49	0.26530612244898	0.0612244897959184	0.244897959183673	0.387755102040816	0.0408163265306122	1
N0.HOG0015230	5	1	33	5	1	45	0.111111111111111	0.0222222222222222	0.733333333333333	0.111111111111111	0.0222222222222222	3
N0.HOG0015231	31	3	7	9	3	53	0.584905660377358	0.0566037735849057	0.132075471698113	0.169811320754717	0.0566037735849057	2
N0.HOG0015232	0	0	34	6	4	44	0	0	0.772727272727273	0.136363636363636	0.0909090909090909	3
N0.HOG0015233	0	2	35	2	6	45	0	0.0444444444444444	0.777777777777778	0.0444444444444444	0.133333333333333	3
N0.HOG0015234	29	2	11	8	3	53	0.547169811320755	0.0377358490566038	0.207547169811321	0.150943396226415	0.0566037735849057	2
N0.HOG0015235	0	0	41	1	0	42	0	0	0.976190476190476	0.0238095238095238	0	3
N0.HOG0015236	18	2	23	6	2	51	0.352941176470588	0.0392156862745098	0.450980392156863	0.117647058823529	0.0392156862745098	1
N0.HOG0015237	3	3	22	17	2	47	0.0638297872340425	0.0638297872340425	0.468085106382979	0.361702127659574	0.0425531914893617	1
N0.HOG0015238	21	4	8	16	2	51	0.411764705882353	0.0784313725490196	0.156862745098039	0.313725490196078	0.0392156862745098	1
N0.HOG0015239	14	0	18	12	5	49	0.285714285714286	0	0.36734693877551	0.244897959183673	0.102040816326531	1
N0.HOG0015240	2	1	27	12	3	45	0.0444444444444444	0.0222222222222222	0.6	0.266666666666667	0.0666666666666667	1
N0.HOG0015241	11	3	12	21	1	48	0.229166666666667	0.0625	0.25	0.4375	0.0208333333333333	1
N0.HOG0015242	39	1	3	0	1	44	0.886363636363636	0.0227272727272727	0.0681818181818182	0	0.0227272727272727	2
N0.HOG0015243	4	3	17	20	1	45	0.0888888888888889	0.0666666666666667	0.377777777777778	0.444444444444444	0.0222222222222222	1
N0.HOG0015244	6	1	25	18	3	53	0.113207547169811	0.0188679245283019	0.471698113207547	0.339622641509434	0.0566037735849057	1
N0.HOG0015245	0	0	30	2	9	41	0	0	0.731707317073171	0.0487804878048781	0.219512195121951	3
N0.HOG0015246	31	3	4	10	0	48	0.645833333333333	0.0625	0.0833333333333333	0.208333333333333	0	2
N0.HOG0015247	11	0	18	19	2	50	0.22	0	0.36	0.38	0.04	1
N0.HOG0015248	35	3	4	6	3	51	0.686274509803922	0.0588235294117647	0.0784313725490196	0.117647058823529	0.0588235294117647	2
N0.HOG0015249	27	2	11	8	2	50	0.54	0.04	0.22	0.16	0.04	2
N0.HOG0015250	30	3	6	10	1	50	0.6	0.06	0.12	0.2	0.02	2
N0.HOG0015251	15	3	12	19	3	52	0.288461538461538	0.0576923076923077	0.230769230769231	0.365384615384615	0.0576923076923077	1
N0.HOG0015252	36	1	10	7	1	55	0.654545454545455	0.0181818181818182	0.181818181818182	0.127272727272727	0.0181818181818182	2
N0.HOG0015253	18	2	6	25	0	51	0.352941176470588	0.0392156862745098	0.117647058823529	0.490196078431373	0	1
N0.HOG0015254	29	1	10	9	1	50	0.58	0.02	0.2	0.18	0.02	2
N0.HOG0015255	18	1	14	19	1	53	0.339622641509434	0.0188679245283019	0.264150943396226	0.358490566037736	0.0188679245283019	1
N0.HOG0015258	31	3	3	10	0	47	0.659574468085106	0.0638297872340425	0.0638297872340425	0.212765957446809	0	2
N0.HOG0015259	11	0	3	29	1	44	0.25	0	0.0681818181818182	0.659090909090909	0.0227272727272727	1
N0.HOG0015260	29	3	6	14	0	52	0.557692307692308	0.0576923076923077	0.115384615384615	0.269230769230769	0	1
N0.HOG0015261	6	2	15	24	3	50	0.12	0.04	0.3	0.48	0.06	1
N0.HOG0015262	33	0	3	12	2	50	0.66	0	0.06	0.24	0.04	1
N0.HOG0015263	26	2	6	14	2	50	0.52	0.04	0.12	0.28	0.04	1
N0.HOG0015267	29	1	4	13	3	50	0.58	0.02	0.08	0.26	0.06	1
N0.HOG0015268	10	0	22	12	1	45	0.222222222222222	0	0.488888888888889	0.266666666666667	0.0222222222222222	1
N0.HOG0015274	23	2	9	16	1	51	0.450980392156863	0.0392156862745098	0.176470588235294	0.313725490196078	0.0196078431372549	1
N0.HOG0015275	2	0	19	23	2	46	0.0434782608695652	0	0.41304347826087	0.5	0.0434782608695652	1
N0.HOG0015277	1	2	36	3	4	46	0.0217391304347826	0.0434782608695652	0.782608695652174	0.0652173913043478	0.0869565217391304	3
N0.HOG0015278	36	1	6	5	0	48	0.75	0.0208333333333333	0.125	0.104166666666667	0	2
N0.HOG0015279	5	1	12	29	3	50	0.1	0.02	0.24	0.58	0.06	1
N0.HOG0015280	26	6	4	13	3	52	0.5	0.115384615384615	0.0769230769230769	0.25	0.0576923076923077	1
N0.HOG0015281	31	0	2	11	0	44	0.704545454545455	0	0.0454545454545455	0.25	0	2
N0.HOG0015282	24	5	6	13	1	49	0.489795918367347	0.102040816326531	0.122448979591837	0.26530612244898	0.0204081632653061	1
N0.HOG0015283	0	1	35	6	3	45	0	0.0222222222222222	0.777777777777778	0.133333333333333	0.0666666666666667	3
N0.HOG0015284	21	0	11	19	2	53	0.39622641509434	0	0.207547169811321	0.358490566037736	0.0377358490566038	1
N0.HOG0015285	34	1	4	10	1	50	0.68	0.02	0.08	0.2	0.02	2
N0.HOG0015286	25	0	11	12	1	49	0.510204081632653	0	0.224489795918367	0.244897959183673	0.0204081632653061	1
N0.HOG0015295	1	2	26	14	1	44	0.0227272727272727	0.0454545454545455	0.590909090909091	0.318181818181818	0.0227272727272727	1
N0.HOG0015296	27	1	7	11	1	47	0.574468085106383	0.0212765957446809	0.148936170212766	0.234042553191489	0.0212765957446809	2
N0.HOG0015298	31	0	7	10	2	50	0.62	0	0.14	0.2	0.04	2
N0.HOG0015299	5	2	13	27	1	48	0.104166666666667	0.0416666666666667	0.270833333333333	0.5625	0.0208333333333333	1
N0.HOG0015300	19	1	11	16	0	47	0.404255319148936	0.0212765957446809	0.234042553191489	0.340425531914894	0	1
N0.HOG0015301	16	2	12	11	5	46	0.347826086956522	0.0434782608695652	0.260869565217391	0.239130434782609	0.108695652173913	1
N0.HOG0015302	9	5	32	2	3	51	0.176470588235294	0.0980392156862745	0.627450980392157	0.0392156862745098	0.0588235294117647	3
N0.HOG0015303	6	0	16	23	3	48	0.125	0	0.333333333333333	0.479166666666667	0.0625	1
N0.HOG0015304	24	2	8	15	5	54	0.444444444444444	0.037037037037037	0.148148148148148	0.277777777777778	0.0925925925925926	1
N0.HOG0015305	26	1	7	12	0	46	0.565217391304348	0.0217391304347826	0.152173913043478	0.260869565217391	0	1
N0.HOG0015306	36	4	6	5	0	51	0.705882352941177	0.0784313725490196	0.117647058823529	0.0980392156862745	0	2
N0.HOG0015307	18	3	15	17	1	54	0.333333333333333	0.0555555555555556	0.277777777777778	0.314814814814815	0.0185185185185185	1
N0.HOG0015308	5	1	34	5	1	46	0.108695652173913	0.0217391304347826	0.739130434782609	0.108695652173913	0.0217391304347826	3
N0.HOG0015309	36	0	1	7	2	46	0.782608695652174	0	0.0217391304347826	0.152173913043478	0.0434782608695652	2
N0.HOG0015310	21	0	13	14	2	50	0.42	0	0.26	0.28	0.04	1
N0.HOG0015311	1	1	24	18	4	48	0.0208333333333333	0.0208333333333333	0.5	0.375	0.0833333333333333	1
N0.HOG0015312	22	1	14	13	2	52	0.423076923076923	0.0192307692307692	0.269230769230769	0.25	0.0384615384615385	1
N0.HOG0015315	0	0	36	7	4	47	0	0	0.765957446808511	0.148936170212766	0.0851063829787234	3
N0.HOG0015316	2	2	30	12	3	49	0.0408163265306122	0.0408163265306122	0.612244897959184	0.244897959183673	0.0612244897959184	1
N0.HOG0015317	18	2	6	20	2	48	0.375	0.0416666666666667	0.125	0.416666666666667	0.0416666666666667	1
N0.HOG0015318	8	1	12	28	0	49	0.163265306122449	0.0204081632653061	0.244897959183673	0.571428571428571	0	1
N0.HOG0015319	33	3	6	6	2	50	0.66	0.06	0.12	0.12	0.04	2
N0.HOG0015320	9	2	31	6	1	49	0.183673469387755	0.0408163265306122	0.63265306122449	0.122448979591837	0.0204081632653061	3
N0.HOG0015321	9	0	23	14	1	47	0.191489361702128	0	0.48936170212766	0.297872340425532	0.0212765957446809	1
N0.HOG0015322	30	3	9	7	3	52	0.576923076923077	0.0576923076923077	0.173076923076923	0.134615384615385	0.0576923076923077	2
N0.HOG0015323	10	3	25	9	2	49	0.204081632653061	0.0612244897959184	0.510204081632653	0.183673469387755	0.0408163265306122	1
N0.HOG0015324	17	1	20	7	1	46	0.369565217391304	0.0217391304347826	0.434782608695652	0.152173913043478	0.0217391304347826	1
N0.HOG0015325	20	1	12	13	5	51	0.392156862745098	0.0196078431372549	0.235294117647059	0.254901960784314	0.0980392156862745	1
N0.HOG0015326	20	0	13	13	1	47	0.425531914893617	0	0.276595744680851	0.276595744680851	0.0212765957446809	1
N0.HOG0015327	33	2	3	5	1	44	0.75	0.0454545454545455	0.0681818181818182	0.113636363636364	0.0227272727272727	2
N0.HOG0015328	25	0	14	10	3	52	0.480769230769231	0	0.269230769230769	0.192307692307692	0.0576923076923077	1
N0.HOG0015329	23	1	10	14	1	49	0.469387755102041	0.0204081632653061	0.204081632653061	0.285714285714286	0.0204081632653061	1
N0.HOG0015330	11	2	12	24	1	50	0.22	0.04	0.24	0.48	0.02	1
N0.HOG0015331	35	4	4	5	0	48	0.729166666666667	0.0833333333333333	0.0833333333333333	0.104166666666667	0	2
N0.HOG0015332	29	2	8	5	2	46	0.630434782608696	0.0434782608695652	0.173913043478261	0.108695652173913	0.0434782608695652	2
N0.HOG0015333	15	3	15	15	3	51	0.294117647058824	0.0588235294117647	0.294117647058824	0.294117647058824	0.0588235294117647	1
N0.HOG0015337	19	1	17	12	2	51	0.372549019607843	0.0196078431372549	0.333333333333333	0.235294117647059	0.0392156862745098	1
N0.HOG0015338	8	0	20	20	2	50	0.16	0	0.4	0.4	0.04	1
N0.HOG0015339	4	3	16	25	1	49	0.0816326530612245	0.0612244897959184	0.326530612244898	0.510204081632653	0.0204081632653061	1
N0.HOG0015340	17	0	13	15	2	47	0.361702127659574	0	0.276595744680851	0.319148936170213	0.0425531914893617	1
N0.HOG0015341	37	3	4	6	3	53	0.69811320754717	0.0566037735849057	0.0754716981132075	0.113207547169811	0.0566037735849057	2
N0.HOG0015342	28	2	7	10	2	49	0.571428571428571	0.0408163265306122	0.142857142857143	0.204081632653061	0.0408163265306122	2
N0.HOG0015343	11	3	14	24	3	55	0.2	0.0545454545454545	0.254545454545455	0.436363636363636	0.0545454545454545	1
N0.HOG0015344	17	1	12	17	4	51	0.333333333333333	0.0196078431372549	0.235294117647059	0.333333333333333	0.0784313725490196	1
N0.HOG0015345	27	1	7	14	1	50	0.54	0.02	0.14	0.28	0.02	2
N0.HOG0015346	8	2	13	24	2	49	0.163265306122449	0.0408163265306122	0.26530612244898	0.489795918367347	0.0408163265306122	1
N0.HOG0015347	15	1	12	18	3	49	0.306122448979592	0.0204081632653061	0.244897959183673	0.36734693877551	0.0612244897959184	1
N0.HOG0015348	15	2	16	12	2	47	0.319148936170213	0.0425531914893617	0.340425531914894	0.25531914893617	0.0425531914893617	1
N0.HOG0015349	0	1	36	6	4	47	0	0.0212765957446809	0.765957446808511	0.127659574468085	0.0851063829787234	3
N0.HOG0015350	23	2	14	13	3	55	0.418181818181818	0.0363636363636364	0.254545454545455	0.236363636363636	0.0545454545454545	1
